model,ds_ns,speed_kmh,period_slots,omega_per_frame,horizon,pred_nmse_db,zoh_nmse_db,filt_nmse_db,wiener_ema_db,wiener_param_db,wiener_psd_db,wiener_genie_db
cdl_e,2064.0,10.0,10,1.018813552337623,3,-5.93354577110823,5.453751867653608,-20.58461348981286,-7.751913640468824,-6.200376164931831,-6.082961030278307,-8.017414725244778
cdl_e,2064.0,10.0,10,1.018813552337623,4,-4.052572200582779,5.534205554366986,-20.58461348981286,-6.222612542369076,-4.577759327906207,-4.620149766797076,-6.5220230167943765
cdl_e,2064.0,10.0,10,1.018813552337623,6,-1.5352235653234916,1.3922473098414403,-20.58461348981286,-4.073143146686329,-2.406167403592854,-2.714666066217191,-4.397442848513977
cdl_e,2064.0,10.0,10,1.018813552337623,8,0.23988831870423255,1.2999803116122177,-20.58461348981286,-2.7074127271580273,-1.0816616433691078,-1.65925126432387,-3.0399577222692753
cdl_e,2064.0,10.0,10,1.018813552337623,12,2.37092530586508,2.4309627245475838,-20.58461348981286,-1.4145922036146932,0.20898283483288155,-0.9544527399498515,-1.7252525827609437
cdl_e,2064.0,10.0,10,1.018813552337623,16,3.2951892653997312,4.221628526695943,-20.58461348981286,-1.134975861364726,0.5647466571486868,-0.9168281983328359,-1.4350610934029842
cdl_e,2064.0,10.0,40,4.075254209350492,1,-2.316033701292101,5.472516860717339,-18.21623104801357,-7.69445843811381,-4.360470313236699,-6.934306667697719,-8.371861492567724
cdl_e,2064.0,10.0,40,4.075254209350492,2,0.12416550722812114,1.4498445009719743,-18.21623104801357,-3.447934746317813,-1.3889457401150673,-3.515136499636876,-4.617572154081089
cdl_e,2064.0,10.0,40,4.075254209350492,3,1.6466374531929517,2.0642981945977343,-18.21623104801357,-2.5429579784647878,-0.3756491197525435,-2.2551072348793557,-3.0000111091687005
cdl_e,2064.0,10.0,40,4.075254209350492,4,2.4658085493112,4.42600614144241,-18.21623104801357,-2.2677359903315133,-0.15054425303619767,-1.9998450807985706,-2.52037676227375
cdl_e,2064.0,10.0,40,4.075254209350492,6,3.1854783862245677,2.8768023478051408,-18.21623104801357,-2.0491019097982504,0.01043818909523788,-1.6543553658438401,-2.2286372383622606
cdl_e,2064.0,10.0,40,4.075254209350492,8,3.429805393144524,1.591498665092641,-18.21623104801357,-1.9376348963462522,0.09802095529034104,-1.608206753787177,-2.1478722545562836
cdl_e,2064.0,10.0,40,4.075254209350492,12,3.026409059838505,3.5365566972034044,-18.21623104801357,-1.5505173722358447,0.18076546705297566,-1.2915048770169628,-1.7963836066852124
cdl_e,2064.0,10.0,40,4.075254209350492,16,2.815001798686063,2.9017699801032544,-18.21623104801357,-1.2134052515442808,0.08933383981387544,-0.9451690277553146,-1.4790691146068913
cdl_e,2064.0,30.0,10,3.0564406570128693,1,-5.79219730766594,5.440123297455272,-18.476968319402133,-9.476335258315206,-5.946144351172653,-8.113796236531554,-9.717123378982661
cdl_e,2064.0,30.0,10,3.0564406570128693,2,-2.0199172104184653,1.4718099940883622,-18.476968319402133,-5.518234229694466,-2.607486933526348,-4.485710860069988,-5.686858856920062
cdl_e,2064.0,30.0,10,3.0564406570128693,3,0.3428085242829464,3.034480131766064,-18.476968319402133,-3.166078014757383,-1.0803839336256917,-2.4878421981136416,-3.302930714134513
cdl_e,2064.0,30.0,10,3.0564406570128693,4,1.7724575735078765,3.0050156311833165,-18.476968319402133,-1.9480940976268708,-0.4222072156845031,-1.525394165154689,-2.090620943770468
cdl_e,2064.0,30.0,10,3.0564406570128693,6,2.951015024451986,2.893737781231777,-18.476968319402133,-1.3657884356279368,-0.11678901665216032,-1.1389766247765467,-1.5211256426734596
cdl_e,2064.0,30.0,10,3.0564406570128693,8,3.054589393012262,2.9086469403262316,-18.476968319402133,-1.1216843381418782,0.04223865279901131,-0.9485343110075943,-1.2946285949177505
cdl_e,2064.0,30.0,10,3.0564406570128693,12,2.985304679890304,3.4977387396857775,-18.476968319402133,-1.1351047482236762,0.09725260549718875,-0.9237390135839272,-1.343913779975245
cdl_e,2064.0,30.0,10,3.0564406570128693,16,2.742437229220825,3.214142406433253,-18.476968319402133,-0.8972668662190962,0.13488904372877358,-0.6998057401535764,-1.1296026529303576
cdl_e,2064.0,30.0,40,12.225762628051477,1,0.7230931773180843,1.9602045029816955,-18.519412783143157,-2.5894226706557237,-0.3666768587980056,-2.6592851202108543,-3.152449633067577
cdl_e,2064.0,30.0,40,12.225762628051477,2,2.051452250163745,2.89945047719778,-18.519412783143157,-1.7513518652093212,0.4168935344549394,-2.152991563223843,-2.6661994419120445
cdl_e,2064.0,30.0,40,12.225762628051477,3,2.7008799782134334,3.2815769214132495,-18.519412783143157,-2.419477789258268,0.4896655787648177,-2.165313181368214,-2.713860059187846
cdl_e,2064.0,30.0,40,12.225762628051477,4,2.631611535797531,3.6407699713863027,-18.519412783143157,-2.2931316562360147,0.4077352974934645,-2.006575217440683,-2.5265728988184986
cdl_e,2064.0,30.0,40,12.225762628051477,6,2.985067034036767,3.493496456228014,-18.519412783143157,-2.0861288096359414,0.3033807801508433,-1.7561591176531188,-2.3100540716995495
